Trial,Seed,Scenario,Policy,Selected_Route,Generated,Delivered,Expired,Dropped,Contact_Failures,Optical_Failures,Reliability,Delivered_Bits,Mean_Delivered_Latency_s
106,1000105,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,427.64672444849708
106,1000105,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,427.64672444849708
107,1000106,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,158,0,42,42,0,0.79000000000000004,161792,1331.4531615516394
107,1000106,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,158,0,42,42,0,0.79000000000000004,161792,1331.4531615516394
107,1000106,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,158,0,42,42,0,0.79000000000000004,161792,1331.4531615516394
107,1000106,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,158,0,42,42,0,0.79000000000000004,161792,1331.4531615516394
107,1000106,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,140,0,60,42,18,0.69999999999999996,143360,1331.4531615516385
107,1000106,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,140,0,60,42,18,0.69999999999999996,143360,1331.4531615516385
107,1000106,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,140,0,60,42,18,0.69999999999999996,143360,1331.4531615516385
107,1000106,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,140,0,60,42,18,0.69999999999999996,143360,1331.4531615516385
107,1000106,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,42,158,0,0,0
107,1000106,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,42,158,0,0,0
107,1000106,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,200,0,129,71,71,0,0,0,0
107,1000106,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,129,0,71,71,0,0.64500000000000002,132096,1398.1061151006459
