Trial,Seed,Scenario,B1_Route,B4_Route,B1_Reliability,B4_Reliability,Reliability_Difference,B1_Delivered_Bits,B4_Delivered_Bits,Delivered_Bits_Difference,B1_Mean_Latency_s,B4_Mean_Latency_s,Latency_Difference_s,B1_Contact_Failures,B4_Contact_Failures,Contact_Failure_Difference,B1_Optical_Failures,B4_Optical_Failures,Optical_Failure_Difference
9,1000008,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.81999999999999995,0.81999999999999995,0,167936,167936,0,285.05831860278693,285.05831860278693,0,36,36,0,0,0,0
9,1000008,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.81999999999999995,0.81999999999999995,0,167936,167936,0,285.05831860278693,285.05831860278693,0,36,36,0,0,0,0
9,1000008,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.81999999999999995,0.81999999999999995,0,167936,167936,0,285.05831860278693,285.05831860278693,0,36,36,0,0,0,0
9,1000008,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.81999999999999995,0.81999999999999995,0,167936,167936,0,285.05831860278693,285.05831860278693,0,36,36,0,0,0,0
10,1000009,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.83999999999999997,0.83999999999999997,0,172032,172032,0,1359.3629427262126,1359.3629427262126,0,32,32,0,0,0,0
10,1000009,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.63500000000000001,0.63500000000000001,0,130048,130048,0,1359.3629427262147,1359.3629427262147,0,32,32,0,41,41,0
10,1000009,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.66000000000000003,0.66000000000000003,0,135168,135168,0,1426.0006184806889,1426.0006184806889,32,68,36,168,0,-168
10,1000009,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.66000000000000003,0.66000000000000003,0,135168,135168,0,1426.0006184806889,1426.0006184806889,32,68,36,168,0,-168
11,1000010,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.78000000000000003,0.78000000000000003,0,159744,159744,0,1356.4029514732554,1356.4029514732554,0,44,44,0,0,0,0
11,1000010,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.76500000000000001,0.76500000000000001,0,156672,156672,0,1356.4029514732556,1356.4029514732556,0,44,44,0,3,3,0
11,1000010,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.60499999999999998,0.60499999999999998,0,123904,123904,0,1423.0345519098312,1423.0345519098312,44,79,35,156,0,-156
11,1000010,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.60499999999999998,0.60499999999999998,0,123904,123904,0,1423.0345519098312,1423.0345519098312,44,79,35,156,0,-156
12,1000011,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,1,1,0,204800,204800,0,423.58082824846917,423.58082824846917,0,0,0,0,0,0,0
12,1000011,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,1,1,0,204800,204800,0,423.58082824846917,423.58082824846917,0,0,0,0,0,0,0
12,1000011,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,1,1,0,204800,204800,0,423.58082824846917,423.58082824846917,0,0,0,0,0,0,0
12,1000011,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,1,1,0,204800,204800,0,423.58082824846917,423.58082824846917,0,0,0,0,0,0,0
13,1000012,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.85999999999999999,0.85999999999999999,0,176128,176128,0,1327.1111839588552,1327.1111839588552,0,28,28,0,0,0,0
13,1000012,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.83499999999999996,0.83499999999999996,0,171008,171008,0,1327.1111839588552,1327.1111839588552,0,28,28,0,5,5,0
13,1000012,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.77500000000000002,0.77500000000000002,0,158720,158720,0,1393.7604984341031,1393.7604984341031,28,45,17,172,0,-172
13,1000012,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.77500000000000002,0.77500000000000002,0,158720,158720,0,1393.7604984341031,1393.7604984341031,28,45,17,172,0,-172
14,1000013,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.96999999999999997,0.96999999999999997,0,198656,198656,0,325.03096089651223,325.03096089651223,0,6,6,0,0,0,0
