Condition,Base_Scenario,Factor_Name,Factor_Value,Trial,Seed,Policy,Selected_Route,Generated,Delivered,Expired,Dropped,Contact_Failures,Optical_Failures,Reliability,Delivered_Bits,Mean_Delivered_Latency_s
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,8,1000007,B3_Physical_Success,Earth_Relay1_Mars,200,0,140,60,60,0,0,0,0
PointingFactor0.250000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.25,8,1000007,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,140,0,60,60,0,0.69999999999999996,143360,1339.2714398287044
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,8,1000007,B1_Shortest_Delay,Direct_Earth_to_Mars,200,93,0,107,33,74,0.46500000000000002,95232,1272.7686610698738
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,8,1000007,B2_Contact_Aware,Direct_Earth_to_Mars,200,93,0,107,33,74,0.46500000000000002,95232,1272.7686610698738
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,8,1000007,B3_Physical_Success,Earth_Relay1_Mars,200,0,140,60,60,0,0,0,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,8,1000007,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,93,0,107,33,74,0.46500000000000002,95232,1272.7686610698738
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,8,1000007,B1_Shortest_Delay,Direct_Earth_to_Mars,200,167,0,33,33,0,0.83499999999999996,171008,1272.768661069879
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,8,1000007,B2_Contact_Aware,Direct_Earth_to_Mars,200,167,0,33,33,0,0.83499999999999996,171008,1272.768661069879
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,8,1000007,B3_Physical_Success,Direct_Earth_to_Mars,200,167,0,33,33,0,0.83499999999999996,171008,1272.768661069879
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,8,1000007,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,167,0,33,33,0,0.83499999999999996,171008,1272.768661069879
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,8,1000007,B1_Shortest_Delay,Direct_Earth_to_Mars,200,167,0,33,33,0,0.83499999999999996,171008,1272.768661069879
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,8,1000007,B2_Contact_Aware,Direct_Earth_to_Mars,200,167,0,33,33,0,0.83499999999999996,171008,1272.768661069879
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,8,1000007,B3_Physical_Success,Direct_Earth_to_Mars,200,167,0,33,33,0,0.83499999999999996,171008,1272.768661069879
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,8,1000007,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,167,0,33,33,0,0.83499999999999996,171008,1272.768661069879
