Condition,Base_Scenario,Factor_Name,Factor_Value,Trial,Seed,Policy,Selected_Route,Generated,Delivered,Expired,Dropped,Contact_Failures,Optical_Failures,Reliability,Delivered_Bits,Mean_Delivered_Latency_s
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,13,1000012,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,28,172,0,0,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,13,1000012,B3_Physical_Success,Earth_Relay0_Mars,200,0,155,45,45,0,0,0,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,13,1000012,B4_Physical_Multiobjective,Earth_Relay0_Mars,200,0,155,45,45,0,0,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,14,1000013,B1_Shortest_Delay,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,325.03096089651223
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,14,1000013,B2_Contact_Aware,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,325.03096089651223
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,14,1000013,B3_Physical_Success,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,325.03096089651223
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,14,1000013,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,325.03096089651223
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,14,1000013,B1_Shortest_Delay,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,325.03096089651223
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,14,1000013,B2_Contact_Aware,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,325.03096089651223
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,14,1000013,B3_Physical_Success,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,325.03096089651223
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,14,1000013,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,194,0,6,6,0,0.96999999999999997,198656,325.03096089651223
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,15,1000014,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,22,178,0,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,15,1000014,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,22,178,0,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,15,1000014,B3_Physical_Success,Earth_Relay1_Mars,200,161,0,39,39,0,0.80500000000000005,164864,1432.9164798433276
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,15,1000014,B4_Physical_Multiobjective,Earth_Relay1_Mars,200,161,0,39,39,0,0.80500000000000005,164864,1432.9164798433276
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,15,1000014,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,22,178,0,0,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,15,1000014,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,22,178,0,0,0
