Relay_Count,Trial,Hop_Count,Distance_Per_Hop_m,Transmit_Power_W,Atmosphere_Efficiency,Receiver_Efficiency,Bottleneck_Rate_bps,Weakest_Received_Power_W,Minimum_Photons_Per_Packet,Propagation_Delay_s,Transmission_Delay_s,Processing_Delay_s,Total_Delay_s,Packet_Delivered
15,36,16,3.66847e+06,11.1603,0.884716,0.840317,9.88122e+15,0.000253275,1638.4,0.195782,1.32648e-11,0.075,0.270782,1
15,37,16,3.66847e+06,9.90421,0.866839,0.796953,8.14849e+15,0.000208862,1638.4,0.195782,1.60854e-11,0.075,0.270782,1
15,38,16,3.66847e+06,10.6717,0.89485,0.82914,9.42969e+15,0.000241701,1638.4,0.195782,1.38999e-11,0.075,0.270782,1
15,39,16,3.66847e+06,11.059,0.872919,0.780531,8.97359e+15,0.00023001,1638.4,0.195782,1.46064e-11,0.075,0.270782,0
15,40,16,3.66847e+06,11.6795,0.879659,0.845734,1.03481e+16,0.000265241,1638.4,0.195782,1.26663e-11,0.075,0.270782,1
15,41,16,3.66847e+06,8.89707,0.875803,0.810124,7.51781e+15,0.000192696,1638.4,0.195782,1.74349e-11,0.075,0.270782,0
15,42,16,3.66847e+06,10.6961,0.876529,0.820862,9.16536e+15,0.000234926,1638.4,0.195782,1.43008e-11,0.075,0.270782,1
15,43,16,3.66847e+06,8.61029,0.850519,0.82115,7.1616e+15,0.000183566,1638.4,0.195782,1.83021e-11,0.075,0.270782,0
15,44,16,3.66847e+06,10.3215,0.893135,0.764802,8.39641e+15,0.000215216,1638.4,0.195782,1.56105e-11,0.075,0.270782,0
15,45,16,3.66847e+06,8.87448,0.885594,0.822773,7.70094e+15,0.00019739,1638.4,0.195782,1.70203e-11,0.075,0.270782,1
15,46,16,3.66847e+06,11.3394,0.911556,0.768485,9.46006e+15,0.00024248,1638.4,0.195782,1.38553e-11,0.075,0.270782,1
15,47,16,3.66847e+06,8.64963,0.906407,0.845601,7.89537e+15,0.000202374,1638.4,0.195782,1.66011e-11,0.075,0.270782,0
15,48,16,3.66847e+06,8.72882,0.850289,0.822975,7.27436e+15,0.000186456,1638.4,0.195782,1.80184e-11,0.075,0.270782,1
15,49,16,3.66847e+06,11.9324,0.899794,0.827424,1.058e+16,0.000271186,1638.4,0.195782,1.23886e-11,0.075,0.270782,1
15,50,16,3.66847e+06,8.34502,0.921876,0.82199,7.531e+15,0.000193034,1638.4,0.195782,1.74043e-11,0.075,0.270782,1
15,51,16,3.66847e+06,8.00019,0.938998,0.830471,7.42978e+15,0.00019044,1638.4,0.195782,1.76414e-11,0.075,0.270782,0
15,52,16,3.66847e+06,10.2738,0.885657,0.758006,8.214e+15,0.000210541,1638.4,0.195782,1.59571e-11,0.075,0.270782,0
15,53,16,3.66847e+06,11.6916,0.894588,0.753102,9.38071e+15,0.000240446,1638.4,0.195782,1.39725e-11,0.075,0.270782,1
15,54,16,3.66847e+06,9.43785,0.887964,0.799458,7.97903e+15,0.000204518,1638.4,0.195782,1.64271e-11,0.075,0.270782,1
15,55,16,3.66847e+06,10.4867,0.858259,0.834435,8.9441e+15,0.000229255,1638.4,0.195782,1.46546e-11,0.075,0.270782,0
15,56,16,3.66847e+06,11.9422,0.869316,0.821663,1.01588e+16,0.00026039,1638.4,0.195782,1.29023e-11,0.075,0.270782,1
15,57,16,3.66847e+06,8.88659,0.900205,0.809475,7.71199e+15,0.000197673,1638.4,0.195782,1.69959e-11,0.075,0.270782,1
15,58,16,3.66847e+06,9.25151,0.850513,0.79726,7.47102e+15,0.000191497,1638.4,0.195782,1.75441e-11,0.075,0.270782,1
15,59,16,3.66847e+06,10.5129,0.854126,0.774511,8.28242e+15,0.000212294,1638.4,0.195782,1.58253e-11,0.075,0.270782,1
15,60,16,3.66847e+06,9.6916,0.916882,0.76894,8.13743e+15,0.000208578,1638.4,0.195782,1.61073e-11,0.075,0.270782,0
15,61,16,3.66847e+06,8.64467,0.93032,0.804179,7.70228e+15,0.000197424,1638.4,0.195782,1.70173e-11,0.075,0.270782,1
15,62,16,3.66847e+06,11.9638,0.915382,0.809907,1.05632e+16,0.000270754,1638.4,0.195782,1.24084e-11,0.075,0.270782,0
15,63,16,3.66847e+06,9.61327,0.928875,0.753115,8.00895e+15,0.000205285,1638.4,0.195782,1.63657e-11,0.075,0.270782,1
15,64,16,3.66847e+06,10.8077,0.934376,0.772921,9.29561e+15,0.000238265,1638.4,0.195782,1.41004e-11,0.075,0.270782,1
15,65,16,3.66847e+06,8.76641,0.858142,0.761113,6.81892e+15,0.000174782,1638.4,0.195782,1.92218e-11,0.075,0.270782,0
15,66,16,3.66847e+06,10.5142,0.943783,0.833154,9.84596e+15,0.000252371,1638.4,0.195782,1.33123e-11,0.075,0.270782,1
15,67,16,3.66847e+06,10.3569,0.887012,0.751214,8.21885e+15,0.000210665,1638.4,0.195782,1.59477e-11,0.075,0.270782,0
15,68,16,3.66847e+06,8.53512,0.90275,0.777284,7.13252e+15,0.00018282,1638.4,0.195782,1.83767e-11,0.075,0.270782,1
15,69,16,3.66847e+06,9.8748,0.945507,0.832653,9.25856e+15,0.000237315,1638.4,0.195782,1.41569e-11,0.075,0.270782,1
15,70,16,3.66847e+06,10.1521,0.913255,0.84585,9.33957e+15,0.000239391,1638.4,0.195782,1.40341e-11,0.075,0.270782,1
15,71,16,3.66847e+06,10.381,0.882619,0.794357,8.66794e+15,0.000222176,1638.4,0.195782,1.51215e-11,0.075,0.270782,1
15,72,16,3.66847e+06,11.9604,0.943547,0.814067,1.09409e+16,0.000280437,1638.4,0.195782,1.198e-11,0.075,0.270782,1
15,73,16,3.66847e+06,11.5521,0.896966,0.812943,1.00319e+16,0.000257137,1638.4,0.195782,1.30655e-11,0.075,0.270782,1
15,74,16,3.66847e+06,11.1491,0.9276,0.804502,9.90862e+15,0.000253977,1638.4,0.195782,1.32281e-11,0.075,0.270782,1
15,75,16,3.66847e+06,10.6646,0.946894,0.780783,9.38997e+15,0.000240683,1638.4,0.195782,1.39587e-11,0.075,0.270782,1
15,76,16,3.66847e+06,10.9118,0.895241,0.76408,8.88917e+15,0.000227847,1638.4,0.195782,1.47451e-11,0.075,0.270782,0
15,77,16,3.66847e+06,9.68508,0.949611,0.848594,9.2947e+15,0.000238241,1638.4,0.195782,1.41018e-11,0.075,0.270782,1
15,78,16,3.66847e+06,9.66326,0.933865,0.796769,8.563e+15,0.000219486,1638.4,0.195782,1.53068e-11,0.075,0.270782,1
15,79,16,3.66847e+06,9.07801,0.918438,0.837817,8.31908e+15,0.000213234,1638.4,0.195782,1.57556e-11,0.075,0.270782,1
15,80,16,3.66847e+06,8.703,0.946449,0.75705,7.42637e+15,0.000190352,1638.4,0.195782,1.76495e-11,0.075,0.270782,1
15,81,16,3.66847e+06,8.36016,0.908269,0.759667,6.86971e+15,0.000176084,1638.4,0.195782,1.90797e-11,0.075,0.270782,0
15,82,16,3.66847e+06,9.92275,0.92465,0.80423,8.78772e+15,0.000225246,1638.4,0.195782,1.49154e-11,0.075,0.270782,1
15,83,16,3.66847e+06,11.433,0.882861,0.808019,9.71312e+15,0.000248966,1638.4,0.195782,1.34943e-11,0.075,0.270782,0
15,84,16,3.66847e+06,10.9634,0.895452,0.840128,9.82244e+15,0.000251768,1638.4,0.195782,1.33441e-11,0.075,0.270782,0
15,85,16,3.66847e+06,9.41207,0.874313,0.762138,7.46916e+15,0.000191449,1638.4,0.195782,1.75484e-11,0.075,0.270782,0
15,86,16,3.66847e+06,11.2956,0.86835,0.802022,9.36868e+15,0.000240137,1638.4,0.195782,1.39904e-11,0.075,0.270782,1
15,87,16,3.66847e+06,9.66022,0.942038,0.821379,8.90196e+15,0.000228174,1638.4,0.195782,1.4724e-11,0.075,0.270782,1
15,88,16,3.66847e+06,10.2844,0.883219,0.806635,8.72593e+15,0.000223663,1638.4,0.195782,1.5021e-11,0.075,0.270782,1
15,89,16,3.66847e+06,9.2532,0.885901,0.822728,8.03193e+15,0.000205874,1638.4,0.195782,1.63189e-11,0.075,0.270782,0
15,90,16,3.66847e+06,11.0602,0.895589,0.770205,9.08578e+15,0.000232886,1638.4,0.195782,1.44261e-11,0.075,0.270782,1
15,91,16,3.66847e+06,10.3581,0.88757,0.838839,9.18434e+15,0.000235413,1638.4,0.195782,1.42712e-11,0.075,0.270782,0
15,92,16,3.66847e+06,11.6722,0.938446,0.803001,1.04753e+16,0.000268502,1638.4,0.195782,1.25125e-11,0.075,0.270782,0
15,93,16,3.66847e+06,9.77626,0.859941,0.786033,7.86989e+15,0.000201721,1638.4,0.195782,1.66549e-11,0.075,0.270782,1
15,94,16,3.66847e+06,9.43245,0.892306,0.755355,7.57139e+15,0.000194069,1638.4,0.195782,1.73115e-11,0.075,0.270782,1
15,95,16,3.66847e+06,9.43243,0.913931,0.78574,8.06682e+15,0.000206768,1638.4,0.195782,1.62483e-11,0.075,0.270782,1
15,96,16,3.66847e+06,11.5182,0.888153,0.835343,1.01771e+16,0.000260859,1638.4,0.195782,1.28791e-11,0.075,0.270782,0
15,97,16,3.66847e+06,10.5688,0.882475,0.751695,8.34943e+15,0.000214012,1638.4,0.195782,1.56983e-11,0.075,0.270782,1
15,98,16,3.66847e+06,9.5959,0.879123,0.836662,8.40565e+15,0.000215453,1638.4,0.195782,1.55933e-11,0.075,0.270782,1
15,99,16,3.66847e+06,11.7217,0.874721,0.845558,1.0325e+16,0.000264649,1638.4,0.195782,1.26947e-11,0.075,0.270782,1
15,100,16,3.66847e+06,10.7062,0.890655,0.772174,8.76894e+15,0.000224765,1638.4,0.195782,1.49473e-11,0.075,0.270782,1
